id;question;q1;r1;q2;r2;q3;r3;q4;r4
217;Dada a função $f(x) = -6x + 42$, qual o valor de $f(15)$;-54;FALSE;-60;FALSE;-48;TRUE;-42;FALSE
218;Dada a função $f(x) = -18x + 96$, qual o valor de $f(-7)$;204;FALSE;186;FALSE;240;FALSE;222;TRUE
219;Dada a função $f(x) = 7x + 73$, qual o valor de $f(17)$;199;FALSE;185;FALSE;206;FALSE;192;TRUE
220;Dada a função $f(x) = -3x - 89$, qual o valor de $f(0)$;-95;FALSE;-92;FALSE;-86;FALSE;-89;TRUE
221;Dada a função $f(x) = 15x + 74$, qual o valor de $f(26)$;494;FALSE;479;FALSE;464;TRUE;449;FALSE
222;Dada a função $f(x) = -10x - 19$, qual o valor de $f(4)$;-49;FALSE;-79;FALSE;-59;TRUE;-69;FALSE
223;Dada a função $f(x) = 13x - 81$, qual o valor de $f(-17)$;-289;FALSE;-302;TRUE;-315;FALSE;-276;FALSE
224;Dada a função $f(x) = -x + 83$, qual o valor de $f(25)$;57;FALSE;59;FALSE;58;TRUE;56;FALSE
225;Dada a função $f(x) = 13x + 51$, qual o valor de $f(-15)$;-144;TRUE;-157;FALSE;-118;FALSE;-131;FALSE
226;Dada a função $f(x) = -17x + 25$, qual o valor de $f(17)$;-264;TRUE;-281;FALSE;-298;FALSE;-247;FALSE
227;Dada a função $f(x) = -8x + 30$, qual o valor de $f(29)$;-194;FALSE;-210;FALSE;-202;TRUE;-218;FALSE
228;Dada a função $f(x) = 16x - 74$, qual o valor de $f(16)$;166;FALSE;182;TRUE;198;FALSE;214;FALSE
229;Dada a função $f(x) = 5x + 33$, qual o valor de $f(-23)$;-87;FALSE;-82;TRUE;-77;FALSE;-72;FALSE
230;Dada a função $f(x) = x + 99$, qual o valor de $f(-2)$;97;TRUE;98;FALSE;96;FALSE;99;FALSE
231;Dada a função $f(x) = -11x - 76$, qual o valor de $f(17)$;-285;FALSE;-263;TRUE;-274;FALSE;-252;FALSE
232;Dada a função $f(x) = 19x + 8$, qual o valor de $f(12)$;274;FALSE;236;TRUE;217;FALSE;255;FALSE
233;Dada a função $f(x) = 11x + 77$, qual o valor de $f(-4)$;44;FALSE;55;FALSE;22;FALSE;33;TRUE
234;Dada a função $f(x) = 19x - 99$, qual o valor de $f(14)$;167;TRUE;148;FALSE;186;FALSE;205;FALSE
235;Dada a função $f(x) = -8x - 11$, qual o valor de $f(15)$;-147;FALSE;-131;TRUE;-139;FALSE;-123;FALSE
236;Dada a função $f(x) = -6x - 74$, qual o valor de $f(22)$;-218;FALSE;-212;FALSE;-200;FALSE;-206;TRUE
237;Dada a função $f(x) = -9x + 82$, qual o valor de $f(9)$;10;FALSE;-17;FALSE;-8;FALSE;1;TRUE
238;Dada a função $f(x) = 7x - 8$, qual o valor de $f(-2)$;-22;TRUE;-8;FALSE;-15;FALSE;-29;FALSE
239;Dada a função $f(x) = -13x - 2$, qual o valor de $f(-2)$;11;FALSE;37;FALSE;-2;FALSE;24;TRUE
240;Dada a função $f(x) = -3x - 42$, qual o valor de $f(-27)$;33;FALSE;36;FALSE;39;TRUE;42;FALSE
241;Dada a função $f(x) = 10x + 44$, qual o valor de $f(-8)$;-36;TRUE;-46;FALSE;-16;FALSE;-26;FALSE
242;Dada a função $f(x) = -17x + 32$, qual o valor de $f(15)$;-223;TRUE;-257;FALSE;-240;FALSE;-206;FALSE
243;Dada a função $f(x) = -12x - 61$, qual o valor de $f(14)$;-217;FALSE;-229;TRUE;-241;FALSE;-253;FALSE
244;Dada a função $f(x) = 3x - 14$, qual o valor de $f(-20)$;-77;FALSE;-71;FALSE;-68;FALSE;-74;TRUE
245;Dada a função $f(x) = -14x - 15$, qual o valor de $f(-13)$;167;TRUE;181;FALSE;139;FALSE;153;FALSE
246;Dada a função $f(x) = 9x - 43$, qual o valor de $f(23)$;182;FALSE;173;FALSE;155;FALSE;164;TRUE
247;Dada a função $f(x) = 7x + 68$, qual o valor de $f(1)$;82;FALSE;89;FALSE;75;TRUE;68;FALSE
248;Dada a função $f(x) = -14x + 60$, qual o valor de $f(2)$;32;TRUE;46;FALSE;18;FALSE;4;FALSE
249;Dada a função $f(x) = -17x + 11$, qual o valor de $f(-6)$;113;TRUE;96;FALSE;79;FALSE;130;FALSE
250;Dada a função $f(x) = -2x - 46$, qual o valor de $f(15)$;-80;FALSE;-74;FALSE;-78;FALSE;-76;TRUE
251;Dada a função $f(x) = -19x + 97$, qual o valor de $f(26)$;-378;FALSE;-416;FALSE;-435;FALSE;-397;TRUE
252;Dada a função $f(x) = 19x + 33$, qual o valor de $f(14)$;318;FALSE;280;FALSE;337;FALSE;299;TRUE
253;Dada a função $f(x) = -2x - 54$, qual o valor de $f(-14)$;-28;FALSE;-24;FALSE;-26;TRUE;-30;FALSE
254;Dada a função $f(x) = 19x - 6$, qual o valor de $f(19)$;374;FALSE;336;FALSE;393;FALSE;355;TRUE
255;Dada a função $f(x) = -17x + 27$, qual o valor de $f(25)$;-415;FALSE;-398;TRUE;-381;FALSE;-432;FALSE
256;Dada a função $f(x) = -9x + 99$, qual o valor de $f(18)$;-54;FALSE;-81;FALSE;-63;TRUE;-72;FALSE
257;Dada a função $f(x) = -6x - 16$, qual o valor de $f(-2)$;-4;TRUE;-10;FALSE;2;FALSE;-16;FALSE
258;Dada a função $f(x) = -17x + 17$, qual o valor de $f(-4)$;102;FALSE;51;FALSE;85;TRUE;68;FALSE
259;Dada a função $f(x) = 7x - 95$, qual o valor de $f(3)$;-60;FALSE;-81;FALSE;-67;FALSE;-74;TRUE
260;Dada a função $f(x) = 4x - 58$, qual o valor de $f(-14)$;-118;FALSE;-110;FALSE;-106;FALSE;-114;TRUE
261;Dada a função $f(x) = -20x + 43$, qual o valor de $f(16)$;-277;TRUE;-317;FALSE;-257;FALSE;-297;FALSE
262;Dada a função $f(x) = -17x - 66$, qual o valor de $f(-28)$;393;FALSE;376;FALSE;427;FALSE;410;TRUE
263;Dada a função $f(x) = 5x + 10$, qual o valor de $f(-6)$;-10;FALSE;-25;FALSE;-20;TRUE;-15;FALSE
264;Dada a função $f(x) = -3x - 31$, qual o valor de $f(8)$;-52;FALSE;-61;FALSE;-55;TRUE;-58;FALSE
265;Dada a função $f(x) = 13x + 74$, qual o valor de $f(-9)$;-56;FALSE;-30;FALSE;-17;FALSE;-43;TRUE
266;Dada a função $f(x) = 11x + 94$, qual o valor de $f(-16)$;-82;TRUE;-60;FALSE;-71;FALSE;-93;FALSE
267;Dada a função $f(x) = 14x - 46$, qual o valor de $f(4)$;24;FALSE;10;TRUE;-4;FALSE;38;FALSE
268;Dada a função $f(x) = -17x + 71$, qual o valor de $f(25)$;-337;FALSE;-388;FALSE;-371;FALSE;-354;TRUE
269;Dada a função $f(x) = 3x + 25$, qual o valor de $f(13)$;64;TRUE;61;FALSE;67;FALSE;70;FALSE
270;Dada a função $f(x) = 13x - 56$, qual o valor de $f(21)$;217;TRUE;243;FALSE;230;FALSE;204;FALSE
271;Dada a função $f(x) = 2x - 34$, qual o valor de $f(-10)$;-54;TRUE;-56;FALSE;-52;FALSE;-50;FALSE
272;Dada a função $f(x) = -12x + 19$, qual o valor de $f(11)$;-101;FALSE;-137;FALSE;-125;FALSE;-113;TRUE
273;Dada a função $f(x) = 4x + 5$, qual o valor de $f(23)$;93;FALSE;105;FALSE;97;TRUE;101;FALSE
274;Dada a função $f(x) = 10x + 16$, qual o valor de $f(12)$;126;FALSE;146;FALSE;136;TRUE;156;FALSE
275;Dada a função $f(x) = x + 90$, qual o valor de $f(18)$;109;FALSE;110;FALSE;108;TRUE;107;FALSE
276;Dada a função $f(x) = 12x + 50$, qual o valor de $f(14)$;242;FALSE;206;FALSE;230;FALSE;218;TRUE
277;Dada a função $f(x) = -9x + 18$, qual o valor de $f(-23)$;225;TRUE;234;FALSE;207;FALSE;216;FALSE
278;Dada a função $f(x) = -5x - 70$, qual o valor de $f(-10)$;-25;FALSE;-20;TRUE;-30;FALSE;-15;FALSE
279;Dada a função $f(x) = 16x + 29$, qual o valor de $f(2)$;93;FALSE;77;FALSE;61;TRUE;45;FALSE
280;Dada a função $f(x) = 3x + 85$, qual o valor de $f(-24)$;10;FALSE;19;FALSE;13;TRUE;16;FALSE
281;Dada a função $f(x) = 4x + 93$, qual o valor de $f(22)$;177;FALSE;181;TRUE;189;FALSE;185;FALSE
282;Dada a função $f(x) = 19x + 74$, qual o valor de $f(12)$;321;FALSE;302;TRUE;340;FALSE;283;FALSE
283;Dada a função $f(x) = -8x + 70$, qual o valor de $f(-12)$;150;FALSE;158;FALSE;166;TRUE;174;FALSE
284;Dada a função $f(x) = 7x - 2$, qual o valor de $f(10)$;82;FALSE;61;FALSE;68;TRUE;75;FALSE
285;Dada a função $f(x) = -19x - 9$, qual o valor de $f(-9)$;143;FALSE;162;TRUE;181;FALSE;124;FALSE
286;Dada a função $f(x) = -18x - 65$, qual o valor de $f(8)$;-191;FALSE;-227;FALSE;-245;FALSE;-209;TRUE
287;Dada a função $f(x) = -20x + 37$, qual o valor de $f(20)$;-383;FALSE;-343;FALSE;-403;FALSE;-363;TRUE
288;Dada a função $f(x) = -13x - 72$, qual o valor de $f(25)$;-423;FALSE;-397;TRUE;-410;FALSE;-384;FALSE
289;Dada a função $f(x) = 18x - 1$, qual o valor de $f(-16)$;-271;FALSE;-289;TRUE;-253;FALSE;-307;FALSE
290;Dada a função $f(x) = -x - 24$, qual o valor de $f(-8)$;-16;TRUE;-15;FALSE;-18;FALSE;-17;FALSE
291;Dada a função $f(x) = 17x + 22$, qual o valor de $f(10)$;175;FALSE;209;FALSE;226;FALSE;192;TRUE
292;Dada a função $f(x) = -15x + 44$, qual o valor de $f(-10)$;209;FALSE;179;FALSE;194;TRUE;164;FALSE
293;Dada a função $f(x) = -10x + 70$, qual o valor de $f(-26)$;310;FALSE;330;TRUE;340;FALSE;320;FALSE
294;Dada a função $f(x) = -8x + 27$, qual o valor de $f(-8)$;99;FALSE;83;FALSE;75;FALSE;91;TRUE
295;Dada a função $f(x) = 6x - 85$, qual o valor de $f(-29)$;-247;FALSE;-253;FALSE;-265;FALSE;-259;TRUE
296;Dada a função $f(x) = 6x + 6$, qual o valor de $f(22)$;138;TRUE;132;FALSE;150;FALSE;144;FALSE
297;Dada a função $f(x) = 13x - 65$, qual o valor de $f(-15)$;-260;TRUE;-273;FALSE;-234;FALSE;-247;FALSE
298;Dada a função $f(x) = -13x - 66$, qual o valor de $f(20)$;-352;FALSE;-326;TRUE;-339;FALSE;-313;FALSE
299;Dada a função $f(x) = 10x - 23$, qual o valor de $f(8)$;67;FALSE;47;FALSE;57;TRUE;77;FALSE
300;Dada a função $f(x) = -9x - 5$, qual o valor de $f(7)$;-68;TRUE;-77;FALSE;-86;FALSE;-59;FALSE
301;Dada a função $f(x) = -6x $, qual o valor de $f(9)$;-60;FALSE;-66;FALSE;-48;FALSE;-54;TRUE
302;Dada a função $f(x) = -13x + 87$, qual o valor de $f(-13)$;243;FALSE;269;FALSE;256;TRUE;230;FALSE
303;Dada a função $f(x) = -4x + 70$, qual o valor de $f(-19)$;150;FALSE;146;TRUE;142;FALSE;138;FALSE
304;Dada a função $f(x) = -18x - 47$, qual o valor de $f(27)$;-533;TRUE;-569;FALSE;-551;FALSE;-515;FALSE
305;Dada a função $f(x) = -18x - 71$, qual o valor de $f(-15)$;217;FALSE;181;FALSE;163;FALSE;199;TRUE
306;Dada a função $f(x) = 17x + 86$, qual o valor de $f(-19)$;-254;FALSE;-220;FALSE;-237;TRUE;-203;FALSE
307;Dada a função $f(x) = 16x + 13$, qual o valor de $f(20)$;317;FALSE;333;TRUE;349;FALSE;365;FALSE
308;Dada a função $f(x) = -9x + 11$, qual o valor de $f(26)$;-214;FALSE;-223;TRUE;-232;FALSE;-241;FALSE
309;Dada a função $f(x) = 14x + 21$, qual o valor de $f(4)$;77;TRUE;91;FALSE;63;FALSE;105;FALSE
310;Dada a função $f(x) = -13x - 98$, qual o valor de $f(-24)$;201;FALSE;227;FALSE;214;TRUE;188;FALSE
311;Dada a função $f(x) = -4x - 28$, qual o valor de $f(1)$;-28;FALSE;-40;FALSE;-36;FALSE;-32;TRUE
312;Dada a função $f(x) = 11x + 27$, qual o valor de $f(27)$;335;FALSE;313;FALSE;346;FALSE;324;TRUE
313;Dada a função $f(x) = 11x - 59$, qual o valor de $f(-6)$;-125;TRUE;-103;FALSE;-114;FALSE;-136;FALSE
314;Dada a função $f(x) = -2x + 99$, qual o valor de $f(-17)$;129;FALSE;131;FALSE;135;FALSE;133;TRUE
315;Dada a função $f(x) = -13x + 61$, qual o valor de $f(-20)$;321;TRUE;308;FALSE;295;FALSE;334;FALSE
316;Dada a função $f(x) = -9x - 14$, qual o valor de $f(-7)$;31;FALSE;58;FALSE;49;TRUE;40;FALSE
317;Dada a função $f(x) = 10x + 11$, qual o valor de $f(-23)$;-199;FALSE;-219;TRUE;-209;FALSE;-229;FALSE
318;Dada a função $f(x) = 10x + 2$, qual o valor de $f(-13)$;-128;TRUE;-138;FALSE;-108;FALSE;-118;FALSE
319;Dada a função $f(x) = 6x - 78$, qual o valor de $f(4)$;-48;FALSE;-54;TRUE;-60;FALSE;-42;FALSE
320;Dada a função $f(x) = 16x + 19$, qual o valor de $f(-17)$;-237;FALSE;-269;FALSE;-221;FALSE;-253;TRUE
321;Dada a função $f(x) = -x - 67$, qual o valor de $f(5)$;-71;FALSE;-72;TRUE;-73;FALSE;-74;FALSE
322;Dada a função $f(x) = -14x - 58$, qual o valor de $f(12)$;-254;FALSE;-240;FALSE;-226;TRUE;-212;FALSE
323;Dada a função $f(x) = 18x + 55$, qual o valor de $f(13)$;289;TRUE;271;FALSE;307;FALSE;325;FALSE
324;Dada a função $f(x) = 19x - 13$, qual o valor de $f(-26)$;-526;FALSE;-488;FALSE;-507;TRUE;-469;FALSE
325;Dada a função $f(x) = -14x + 47$, qual o valor de $f(-24)$;369;FALSE;397;FALSE;383;TRUE;355;FALSE
326;Dada a função $f(x) = -x + 56$, qual o valor de $f(26)$;28;FALSE;29;FALSE;31;FALSE;30;TRUE
327;Dada a função $f(x) = -15x - 76$, qual o valor de $f(-28)$;359;FALSE;314;FALSE;329;FALSE;344;TRUE
328;Dada a função $f(x) = -14x + 58$, qual o valor de $f(-30)$;450;FALSE;492;FALSE;464;FALSE;478;TRUE
329;Dada a função $f(x) = 13x - 94$, qual o valor de $f(19)$;153;TRUE;166;FALSE;140;FALSE;179;FALSE
330;Dada a função $f(x) = -13x - 21$, qual o valor de $f(-1)$;-34;FALSE;-21;FALSE;-8;TRUE;5;FALSE
331;Dada a função $f(x) = 8x - 20$, qual o valor de $f(-17)$;-164;FALSE;-140;FALSE;-148;FALSE;-156;TRUE
332;Dada a função $f(x) = 20x + 55$, qual o valor de $f(8)$;195;FALSE;255;FALSE;235;FALSE;215;TRUE
333;Dada a função $f(x) = 11x - 9$, qual o valor de $f(5)$;68;FALSE;57;FALSE;46;TRUE;35;FALSE
334;Dada a função $f(x) = 12x - 52$, qual o valor de $f(18)$;188;FALSE;164;TRUE;176;FALSE;152;FALSE
335;Dada a função $f(x) = -12x + 17$, qual o valor de $f(-4)$;77;FALSE;53;FALSE;41;FALSE;65;TRUE
336;Dada a função $f(x) = x - 60$, qual o valor de $f(26)$;-34;TRUE;-35;FALSE;-33;FALSE;-32;FALSE
337;Dada a função $f(x) = -16x + 60$, qual o valor de $f(-11)$;204;FALSE;220;FALSE;252;FALSE;236;TRUE
338;Dada a função $f(x) = -7x - 34$, qual o valor de $f(-6)$;15;FALSE;8;TRUE;-6;FALSE;1;FALSE
339;Dada a função $f(x) = x + 95$, qual o valor de $f(3)$;97;FALSE;98;TRUE;100;FALSE;99;FALSE
340;Dada a função $f(x) = 15x + 46$, qual o valor de $f(6)$;166;FALSE;151;FALSE;136;TRUE;121;FALSE
341;Dada a função $f(x) = x - 13$, qual o valor de $f(3)$;-8;FALSE;-11;FALSE;-9;FALSE;-10;TRUE
342;Dada a função $f(x) = 17x - 2$, qual o valor de $f(-7)$;-138;FALSE;-87;FALSE;-104;FALSE;-121;TRUE
343;Dada a função $f(x) = -11x + 80$, qual o valor de $f(4)$;25;FALSE;14;FALSE;36;TRUE;47;FALSE
344;Dada a função $f(x) = -16x + 74$, qual o valor de $f(14)$;-150;TRUE;-182;FALSE;-134;FALSE;-166;FALSE
345;Dada a função $f(x) = 14x - 33$, qual o valor de $f(19)$;247;FALSE;219;FALSE;261;FALSE;233;TRUE
346;Dada a função $f(x) = 10x + 34$, qual o valor de $f(3)$;64;TRUE;84;FALSE;54;FALSE;74;FALSE
347;Dada a função $f(x) = -4x + 4$, qual o valor de $f(17)$;-68;FALSE;-72;FALSE;-60;FALSE;-64;TRUE
348;Dada a função $f(x) = -16x - 25$, qual o valor de $f(-15)$;183;FALSE;231;FALSE;215;TRUE;199;FALSE
349;Dada a função $f(x) = -8x - 100$, qual o valor de $f(-14)$;4;FALSE;20;FALSE;-4;FALSE;12;TRUE
350;Dada a função $f(x) = 9x - 60$, qual o valor de $f(-3)$;-78;FALSE;-96;FALSE;-69;FALSE;-87;TRUE
351;Dada a função $f(x) = 20x + 96$, qual o valor de $f(-3)$;36;TRUE;56;FALSE;16;FALSE;76;FALSE
352;Dada a função $f(x) = 18x - 7$, qual o valor de $f(21)$;407;FALSE;353;FALSE;371;TRUE;389;FALSE
353;Dada a função $f(x) = 10x + 2$, qual o valor de $f(14)$;132;FALSE;152;FALSE;162;FALSE;142;TRUE
354;Dada a função $f(x) = -10x + 53$, qual o valor de $f(-6)$;123;FALSE;103;FALSE;93;FALSE;113;TRUE
355;Dada a função $f(x) = -13x + 77$, qual o valor de $f(19)$;-196;FALSE;-157;FALSE;-170;TRUE;-183;FALSE
356;Dada a função $f(x) = 3x + 87$, qual o valor de $f(-22)$;27;FALSE;21;TRUE;24;FALSE;18;FALSE
357;Dada a função $f(x) = -3x - 60$, qual o valor de $f(-14)$;-15;FALSE;-24;FALSE;-18;TRUE;-21;FALSE
358;Dada a função $f(x) = -5x - 60$, qual o valor de $f(6)$;-100;FALSE;-85;FALSE;-90;TRUE;-95;FALSE
359;Dada a função $f(x) = -19x - 58$, qual o valor de $f(-4)$;18;TRUE;-1;FALSE;-20;FALSE;37;FALSE
360;Dada a função $f(x) = -15x - 77$, qual o valor de $f(28)$;-512;FALSE;-527;FALSE;-497;TRUE;-482;FALSE
361;Dada a função $f(x) = -19x - 70$, qual o valor de $f(-11)$;101;FALSE;139;TRUE;158;FALSE;120;FALSE
362;Dada a função $f(x) = 10x - 13$, qual o valor de $f(-1)$;-33;FALSE;-23;TRUE;-13;FALSE;-3;FALSE
363;Dada a função $f(x) = 4x + 30$, qual o valor de $f(21)$;122;FALSE;118;FALSE;110;FALSE;114;TRUE
364;Dada a função $f(x) = 12x - 92$, qual o valor de $f(26)$;208;FALSE;220;TRUE;244;FALSE;232;FALSE
365;Dada a função $f(x) = -17x - 25$, qual o valor de $f(-25)$;400;TRUE;366;FALSE;417;FALSE;383;FALSE
366;Dada a função $f(x) = 3x - 3$, qual o valor de $f(-23)$;-72;TRUE;-75;FALSE;-66;FALSE;-69;FALSE
367;Dada a função $f(x) = -20x + 37$, qual o valor de $f(-16)$;317;FALSE;377;FALSE;357;TRUE;337;FALSE
368;Dada a função $f(x) = 13x - 50$, qual o valor de $f(-21)$;-323;TRUE;-336;FALSE;-297;FALSE;-310;FALSE
369;Dada a função $f(x) = 2x + 12$, qual o valor de $f(7)$;30;FALSE;26;TRUE;28;FALSE;24;FALSE
370;Dada a função $f(x) = 14x - 89$, qual o valor de $f(-27)$;-439;FALSE;-481;FALSE;-453;FALSE;-467;TRUE
371;Dada a função $f(x) = -12x + 5$, qual o valor de $f(-8)$;89;FALSE;101;TRUE;77;FALSE;113;FALSE
372;Dada a função $f(x) = 4x + 82$, qual o valor de $f(18)$;158;FALSE;162;FALSE;150;FALSE;154;TRUE
373;Dada a função $f(x) = 13x + 70$, qual o valor de $f(28)$;434;TRUE;447;FALSE;421;FALSE;460;FALSE
374;Dada a função $f(x) = 12x + 32$, qual o valor de $f(3)$;68;TRUE;80;FALSE;56;FALSE;92;FALSE
375;Dada a função $f(x) = 8x - 28$, qual o valor de $f(-29)$;-268;FALSE;-252;FALSE;-260;TRUE;-244;FALSE
376;Dada a função $f(x) = -2x - 84$, qual o valor de $f(-11)$;-64;FALSE;-60;FALSE;-62;TRUE;-66;FALSE
377;Dada a função $f(x) = -5x - 82$, qual o valor de $f(5)$;-117;FALSE;-102;FALSE;-107;TRUE;-112;FALSE
378;Dada a função $f(x) = -19x + 88$, qual o valor de $f(-26)$;544;FALSE;601;FALSE;563;FALSE;582;TRUE
379;Dada a função $f(x) = -8x - 55$, qual o valor de $f(2)$;-87;FALSE;-79;FALSE;-63;FALSE;-71;TRUE
380;Dada a função $f(x) = 3x - 22$, qual o valor de $f(-16)$;-73;FALSE;-70;TRUE;-67;FALSE;-64;FALSE
381;Dada a função $f(x) = -7x + 77$, qual o valor de $f(17)$;-35;FALSE;-49;FALSE;-42;TRUE;-56;FALSE
382;Dada a função $f(x) = 20x - 91$, qual o valor de $f(-1)$;-91;FALSE;-131;FALSE;-71;FALSE;-111;TRUE
383;Dada a função $f(x) = 14x + 72$, qual o valor de $f(-27)$;-292;FALSE;-278;FALSE;-306;TRUE;-320;FALSE
384;Dada a função $f(x) = -18x + 61$, qual o valor de $f(5)$;-29;TRUE;-47;FALSE;-65;FALSE;-11;FALSE
385;Dada a função $f(x) = -4x - 96$, qual o valor de $f(13)$;-144;FALSE;-152;FALSE;-148;TRUE;-156;FALSE
386;Dada a função $f(x) = -17x + 45$, qual o valor de $f(-13)$;266;TRUE;249;FALSE;232;FALSE;283;FALSE
387;Dada a função $f(x) = 3x - 89$, qual o valor de $f(7)$;-62;FALSE;-65;FALSE;-71;FALSE;-68;TRUE
388;Dada a função $f(x) = -19x + 80$, qual o valor de $f(22)$;-376;FALSE;-319;FALSE;-357;FALSE;-338;TRUE
389;Dada a função $f(x) = 13x - 63$, qual o valor de $f(15)$;132;TRUE;119;FALSE;145;FALSE;158;FALSE
390;Dada a função $f(x) = 8x + 5$, qual o valor de $f(-18)$;-147;FALSE;-139;TRUE;-131;FALSE;-123;FALSE
391;Dada a função $f(x) = 5x + 64$, qual o valor de $f(11)$;129;FALSE;114;FALSE;119;TRUE;124;FALSE
392;Dada a função $f(x) = -12x + 26$, qual o valor de $f(-17)$;230;TRUE;218;FALSE;242;FALSE;206;FALSE
393;Dada a função $f(x) = 11x + 15$, qual o valor de $f(22)$;268;FALSE;246;FALSE;279;FALSE;257;TRUE
394;Dada a função $f(x) = 11x - 85$, qual o valor de $f(-7)$;-162;TRUE;-140;FALSE;-173;FALSE;-151;FALSE
395;Dada a função $f(x) = -4x + 48$, qual o valor de $f(-22)$;128;FALSE;136;TRUE;132;FALSE;140;FALSE
396;Dada a função $f(x) = 16x + 60$, qual o valor de $f(-2)$;44;FALSE;12;FALSE;28;TRUE;60;FALSE
397;Dada a função $f(x) = -3x - 74$, qual o valor de $f(-19)$;-14;FALSE;-23;FALSE;-17;TRUE;-20;FALSE
398;Dada a função $f(x) = 8x + 52$, qual o valor de $f(-25)$;-148;TRUE;-156;FALSE;-132;FALSE;-140;FALSE
399;Dada a função $f(x) = 20x + 28$, qual o valor de $f(-5)$;-52;FALSE;-32;FALSE;-72;TRUE;-92;FALSE
400;Dada a função $f(x) = -14x + 1$, qual o valor de $f(19)$;-279;FALSE;-251;FALSE;-265;TRUE;-293;FALSE
401;Dada a função $f(x) = 19x + 96$, qual o valor de $f(7)$;267;FALSE;229;TRUE;210;FALSE;248;FALSE
402;Dada a função $f(x) = 3x - 70$, qual o valor de $f(-27)$;-145;FALSE;-151;TRUE;-154;FALSE;-148;FALSE
403;Dada a função $f(x) = -7x - 5$, qual o valor de $f(17)$;-131;FALSE;-138;FALSE;-117;FALSE;-124;TRUE
404;Dada a função $f(x) = 17x + 4$, qual o valor de $f(-15)$;-234;FALSE;-217;FALSE;-251;TRUE;-268;FALSE
405;Dada a função $f(x) = -13x + 2$, qual o valor de $f(6)$;-89;FALSE;-76;TRUE;-63;FALSE;-102;FALSE
406;Dada a função $f(x) = -15x + 72$, qual o valor de $f(-29)$;477;FALSE;522;FALSE;507;TRUE;492;FALSE
407;Dada a função $f(x) = 19x + 10$, qual o valor de $f(-7)$;-104;FALSE;-123;TRUE;-85;FALSE;-142;FALSE
408;Dada a função $f(x) = -8x + 70$, qual o valor de $f(30)$;-178;FALSE;-186;FALSE;-162;FALSE;-170;TRUE
409;Dada a função $f(x) = 6x + 91$, qual o valor de $f(-8)$;43;TRUE;37;FALSE;49;FALSE;55;FALSE
410;Dada a função $f(x) = 10x + 83$, qual o valor de $f(28)$;383;FALSE;373;FALSE;353;FALSE;363;TRUE
411;Dada a função $f(x) = 14x + 15$, qual o valor de $f(-25)$;-335;TRUE;-349;FALSE;-307;FALSE;-321;FALSE
412;Dada a função $f(x) = -3x - 43$, qual o valor de $f(18)$;-97;TRUE;-103;FALSE;-94;FALSE;-100;FALSE
413;Dada a função $f(x) = -15x + 42$, qual o valor de $f(-17)$;312;FALSE;282;FALSE;297;TRUE;267;FALSE
414;Dada a função $f(x) = -20x - 10$, qual o valor de $f(-16)$;330;FALSE;290;FALSE;270;FALSE;310;TRUE
415;Dada a função $f(x) = -2x + 85$, qual o valor de $f(-24)$;129;FALSE;131;FALSE;135;FALSE;133;TRUE
416;Dada a função $f(x) = -4x - 13$, qual o valor de $f(29)$;-125;FALSE;-137;FALSE;-129;TRUE;-133;FALSE
417;Dada a função $f(x) = 20x - 1$, qual o valor de $f(28)$;539;FALSE;599;FALSE;579;FALSE;559;TRUE
418;Dada a função $f(x) = 8x - 76$, qual o valor de $f(30)$;156;FALSE;172;FALSE;180;FALSE;164;TRUE
419;Dada a função $f(x) = -4x + 56$, qual o valor de $f(-26)$;152;FALSE;164;FALSE;156;FALSE;160;TRUE
420;Dada a função $f(x) = -11x - 8$, qual o valor de $f(14)$;-162;TRUE;-151;FALSE;-184;FALSE;-173;FALSE
421;Dada a função $f(x) = 3x - 61$, qual o valor de $f(-20)$;-118;FALSE;-124;FALSE;-121;TRUE;-115;FALSE
422;Dada a função $f(x) = -10x + 83$, qual o valor de $f(6)$;3;FALSE;23;TRUE;13;FALSE;33;FALSE
423;Dada a função $f(x) = 17x + 63$, qual o valor de $f(-18)$;-209;FALSE;-243;TRUE;-260;FALSE;-226;FALSE
424;Dada a função $f(x) = 5x - 78$, qual o valor de $f(-18)$;-173;FALSE;-163;FALSE;-168;TRUE;-158;FALSE
425;Dada a função $f(x) = 12x + 7$, qual o valor de $f(-3)$;-41;FALSE;-17;FALSE;-29;TRUE;-5;FALSE
426;Dada a função $f(x) = 20x + 8$, qual o valor de $f(24)$;488;TRUE;528;FALSE;508;FALSE;468;FALSE
427;Dada a função $f(x) = -7x - 47$, qual o valor de $f(-3)$;-19;FALSE;-33;FALSE;-40;FALSE;-26;TRUE
428;Dada a função $f(x) = 2x + 88$, qual o valor de $f(26)$;144;FALSE;142;FALSE;140;TRUE;138;FALSE
429;Dada a função $f(x) = 9x - 50$, qual o valor de $f(-15)$;-194;FALSE;-176;FALSE;-167;FALSE;-185;TRUE
430;Dada a função $f(x) = 5x + 50$, qual o valor de $f(-17)$;-35;TRUE;-30;FALSE;-40;FALSE;-25;FALSE
431;Dada a função $f(x) = -18x - 65$, qual o valor de $f(-10)$;115;TRUE;79;FALSE;97;FALSE;133;FALSE
432;Dada a função $f(x) = -3x + 14$, qual o valor de $f(3)$;-1;FALSE;2;FALSE;8;FALSE;5;TRUE
